Coeff,Alpha,Rd,Rf,n_scenarios,OptimizedX,OptimizedY,ObjVal,AvgLoss,StdDevLoss,OptimizationTime
10; 0.68; 0.08; 0.02; 5000; 526357; [526872, 0, 0, 0, 0]; 26484398267; 51155; 5595; 125.798
10; 0.68; 0.08; 0.02; 10000; 522000; [522516, 0, 0, 0, 0]; 26583327118; 51339; 4726; 908.289
10; 0.68; 0.05; 0.05; 1000; 462483; [462483, 0, 0, 0, 0]; 50452; 29274; 23389; 0.306
10; 0.68; 0.05; 0.05; 5000; 428799; [428799, 0, 0, 0, 0]; 50452; 29518; 22829; 2.854
10; 0.68; 0.05; 0.05; 10000; 434441; [434441, 0, 0, 0, 0]; 50452; 29607; 22662; 8.731
10; 0.68; 0.02; 0.08; 1000; 326951; [326951, 0, 0, 0, 0]; 105749; -15635; 54330; 0.189
10; 0.68; 0.02; 0.08; 5000; 291384; [291384, 0, 0, 0, 0]; 105749; -21004; 58893; 1.255
10; 0.68; 0.02; 0.08; 10000; 298950; [298950, 0, 0, 0, 0]; 105749; -21232; 58894; 3.486
10; 0.95; 0.08; 0.02; 1000; 441991; [441991, 0, 0, 0, 0]; 103704; 88256; 19533; 0.353
10; 0.95; 0.08; 0.02; 5000; 457398; [457398, 0, 0, 0, 0]; 103704; 87925; 20183; 3.354
10; 0.95; 0.08; 0.02; 10000; 480920; [413506, 0, 0, 0, 67414]; 103704; 87718; 19343; 9.467
10; 0.95; 0.05; 0.05; 1000; 500000; [500000, 0, 0, 0, 0]; 155900; 81337; 48335; 0.211
10; 0.95; 0.05; 0.05; 5000; 305577; [305577, 0, 0, 0, 0]; 155900; 44727; 52585; 1.765
10; 0.95; 0.05; 0.05; 10000; 316725; [316725, 0, 0, 0, 0]; 155900; 46312; 52136; 4.555
10; 0.95; 0.02; 0.08; 1000; 134958; [134958, 0, 0, 0, 0]; 205057; -40147; 80037; 0.176
10; 0.95; 0.02; 0.08; 5000; 189807; [189807, 0, 0, 0, 0]; 205057; -31937; 75437; 0.996
10; 0.95; 0.02; 0.08; 10000; 232798; [232798, 0, 0, 0, 0]; 205057; -26404; 70578; 2.929
10; 0.99; 0.08; 0.02; 1000; 500000; [500000, 0, 0, 0, 0]; 162751; 133249; 40712; 0.293
10; 0.99; 0.08; 0.02; 5000; 365655; [365655, 0, 0, 0, 0]; 162751; 75686; 26164; 2.987
10; 0.99; 0.08; 0.02; 10000; 393157; [393157, 0, 0, 0, 0]; 162751; 76634; 25584; 8.348
10; 0.99; 0.05; 0.05; 1000; 161938; [161938, 0, 0, 0, 0]; 211509; 29376; 76075; 0.193
10; 0.99; 0.05; 0.05; 5000; 244104; [244104, 0, 0, 0, 0]; 211509; 44388; 70577; 1.261
10; 0.99; 0.05; 0.05; 10000; 237388; [237388, 0, 0, 0, 0]; 211509; 42759; 71028; 3.91
10; 0.99; 0.02; 0.08; 1000; 27232; [27232, 0, 0, 0, 0]; 257427; -56581; 89844; 0.173
10; 0.99; 0.02; 0.08; 5000; 67884; [67884, 0, 0, 0, 0]; 257427; -48638; 88721; 0.957
10; 0.99; 0.02; 0.08; 10000; 151596; [151596, 0, 0, 0, 0]; 257427; -37426; 78828; 2.585
